NOC,Year,LSTM_Gold_Trend,LSTM_Total_Trend,LSTM_Host_Logit,Gold_feat,Total_feat,Is_Host,Is_Prep,Alpha,Is_History,NOC_Code,PC1,PC2,PC3,PC4,PC5,Gold_target,Total_target,Gold_Actual,Total_Actual
South Africa,1936,0.64678955078125,1.4709817171096802,-7.490041732788086,0.0,1.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,0.0,1.0,0.0,1.0
South Africa,1948,0.2720073461532593,1.3858243227005005,-7.057917594909668,2.0,4.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,2.0,4.0,2.0,4.0
South Africa,1952,0.7384188771247864,2.71884822845459,-5.903151988983154,2.0,10.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,2.0,10.0,2.0,10.0
South Africa,1956,2.0255517959594727,6.5798420906066895,-4.019407272338867,0.0,4.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,0.0,4.0,0.0,4.0
South Africa,1960,1.5812381505966189,5.7970499992370605,-4.825835227966309,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1964,1.5662331581115725,4.474424362182617,-6.607424736022949,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1968,0.1421864628791809,1.1137760877609253,-7.629613876342773,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1972,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1976,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1980,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1984,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,,,0.0,0.0
South Africa,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,2.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,0.0,2.0,0.0,2.0
South Africa,1996,0.2146625220775604,1.2744832038879397,-6.798307418823242,3.0,5.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,3.0,5.0,3.0,5.0
South Africa,2000,1.014136791229248,3.529353141784668,-5.525885581970215,0.0,5.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,0.0,5.0,0.0,5.0
South Africa,2004,0.5309053063392639,2.974494457244873,-5.081832885742188,1.0,6.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,1.0,6.0,1.0,6.0
South Africa,2008,1.6468607187271118,5.450842380523682,-4.824346542358398,0.0,1.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,0.0,1.0,0.0,1.0
South Africa,2012,2.852212190628052,7.687417507171631,-5.408970832824707,4.0,6.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,4.0,6.0,4.0,6.0
South Africa,2016,2.473212957382202,8.200251579284668,-4.229682922363281,2.0,10.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,2.0,10.0,2.0,10.0
South Africa,2020,2.288130760192871,7.386958599090576,-3.713000535964966,1.0,3.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,1.0,3.0,1.0,3.0
South Africa,2024,1.7875699996948242,6.269903659820557,-4.849035263061523,1.0,6.0,0.0,0.0,0.0,True,RSA,-0.9084638113856156,-0.4358786076611821,-0.9523883126442992,-0.6927756096784393,-0.6029610666013174,1.0,6.0,1.0,6.0
Estonia,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,1.0,3.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,1.0,3.0,1.0,3.0
Estonia,1924,0.5997594594955444,2.3581771850585938,-6.222754955291748,1.0,6.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,1.0,6.0,1.0,6.0
Estonia,1928,0.9724410772323608,3.476213932037353,-5.327443599700928,2.0,5.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,2.0,5.0,2.0,5.0
Estonia,1932,1.5902245044708252,5.554622650146484,-4.5749616622924805,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1936,2.04727554321289,5.220872402191162,-6.514991760253906,2.0,7.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,2.0,7.0,2.0,7.0
Estonia,1948,1.7031142711639404,5.59814977645874,-4.832697868347168,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1952,0.7877292633056641,2.324200391769409,-6.61586332321167,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1956,0.1497037410736084,1.4844640493392944,-7.0808281898498535,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1968,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1972,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1976,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1980,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1984,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,1.0,2.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,1.0,2.0,1.0,2.0
Estonia,1996,0.2740682065486908,1.4889535903930664,-6.602976799011231,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Estonia,2000,0.249541699886322,0.5152677297592163,-7.69199275970459,1.0,3.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,1.0,3.0,1.0,3.0
Estonia,2004,0.7862664461135864,2.912785291671753,-6.094535827636719,0.0,3.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,0.0,3.0,0.0,3.0
Estonia,2008,0.332764208316803,1.7428669929504397,-6.14815616607666,1.0,2.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,1.0,2.0,1.0,2.0
Estonia,2012,0.7188386917114258,2.6950700283050537,-6.0651960372924805,0.0,2.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,0.0,2.0,0.0,2.0
Estonia,2016,0.2624711394309997,1.6387804746627808,-6.286028861999512,0.0,1.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,0.0,1.0,0.0,1.0
Estonia,2020,0.2343114614486694,1.076027274131775,-7.022829055786133,1.0,2.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,1.0,2.0,1.0,2.0
Estonia,2024,0.4770233035087585,2.140838861465454,-6.320911884307861,0.0,0.0,0.0,0.0,0.0,True,EST,-1.3636030321738302,-0.4493465083977558,-0.0475284757740953,0.3834257994700491,-0.1485217726403425,,,0.0,0.0
Brazil,1908,1.4993293285369873,4.613337516784668,-6.995627403259277,0.0,0.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,,,0.0,0.0
Brazil,1912,1.4993293285369873,4.613337516784668,-6.995627403259277,0.0,0.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,,,0.0,0.0
Brazil,1920,1.4993293285369873,4.613337516784668,-6.995627403259277,1.0,3.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,1.0,3.0,1.0,3.0
Brazil,1924,2.040156841278076,6.680171012878418,-5.313214302062988,0.0,0.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,,,0.0,0.0
Brazil,1928,1.718203902244568,4.98344612121582,-6.59729528427124,0.0,0.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,,,0.0,0.0
Brazil,1932,1.5928215980529783,4.973193168640137,-6.935699462890625,0.0,0.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,,,0.0,0.0
Brazil,1936,1.4993293285369873,4.613337516784668,-6.995627403259277,0.0,0.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,,,0.0,0.0
Brazil,1948,1.4993293285369873,4.613337516784668,-6.995627403259277,0.0,1.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,0.0,1.0,0.0,1.0
Brazil,1952,1.4545749425888062,4.880649089813232,-6.431765556335449,1.0,3.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,1.0,3.0,1.0,3.0
Brazil,1956,2.1261019706726074,6.84567403793335,-5.231073379516602,1.0,1.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,1.0,1.0,1.0,1.0
Brazil,1960,1.693803310394287,5.6198344230651855,-5.634519577026367,0.0,0.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,,,0.0,0.0
Brazil,1964,1.7533100843429563,5.078426361083984,-6.786920547485352,0.0,1.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,0.0,1.0,0.0,1.0
Brazil,1968,1.470210075378418,4.903832912445068,-6.469316482543945,0.0,3.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,0.0,3.0,0.0,3.0
Brazil,1972,1.948387622833252,6.365446090698242,-5.488519191741943,0.0,2.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,0.0,2.0,0.0,2.0
Brazil,1976,1.528196096420288,5.366391658782959,-5.672028064727783,0.0,2.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,0.0,2.0,0.0,2.0
Brazil,1980,1.7684499025344849,6.085441112518311,-5.467185497283936,2.0,4.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,2.0,4.0,2.0,4.0
Brazil,1984,2.3566927909851074,7.750716686248779,-4.662047386169434,1.0,8.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,1.0,8.0,1.0,8.0
Brazil,1988,2.767462491989136,9.22764492034912,-3.5811257362365723,1.0,6.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,1.0,6.0,1.0,6.0
Brazil,1992,3.0729541778564453,10.247928619384766,-3.6251187324523926,2.0,3.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,2.0,3.0,2.0,3.0
Brazil,1996,3.131030321121216,10.5028076171875,-3.9711620807647705,3.0,15.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,3.0,15.0,3.0,15.0
Brazil,2000,3.5991969108581543,11.739710807800291,-2.8163976669311523,0.0,12.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,0.0,12.0,0.0,12.0
Brazil,2004,3.896273136138916,12.697993278503418,-2.8582468032836914,5.0,10.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,5.0,10.0,5.0,10.0
Brazil,2008,5.116062164306641,17.06708335876465,-2.869319438934326,3.0,17.0,0.0,1.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,3.0,17.0,3.0,17.0
Brazil,2012,4.741273880004883,16.12183952331543,-2.555569648742676,3.0,17.0,0.0,1.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,3.0,17.0,3.0,17.0
Brazil,2016,5.800253868103027,19.26035499572754,-2.5429604053497314,7.0,19.0,1.0,1.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,7.0,19.0,7.0,19.0
Brazil,2020,1.7731411457061768,11.033758163452148,-2.69600772857666,7.0,21.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,7.0,21.0,7.0,21.0
Brazil,2024,3.12687611579895,13.934371948242188,-2.7771401405334477,3.0,20.0,0.0,0.0,2.5,True,BRA,3.3562405321979374,-0.0217360827637096,-3.637232882798901,-1.0673584778298923,0.5065846850976496,3.0,20.0,3.0,20.0
Japan,1908,1.6639502048492432,4.699138641357422,-7.157333850860596,0.0,0.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,,,0.0,0.0
Japan,1912,1.6639502048492432,4.699138641357422,-7.157333850860596,0.0,0.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,,,0.0,0.0
Japan,1920,1.6639502048492432,4.699138641357422,-7.157333850860596,0.0,2.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,0.0,2.0,0.0,2.0
Japan,1924,1.81968092918396,5.682278156280518,-6.050473213195801,0.0,1.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,0.0,1.0,0.0,1.0
Japan,1928,1.753482222557068,5.262729167938232,-6.331815719604492,2.0,5.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,2.0,5.0,2.0,5.0
Japan,1932,2.46980357170105,7.716897487640381,-4.894866943359375,0.0,0.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,,,0.0,0.0
Japan,1936,2.3350577354431152,6.517414569854736,-5.956889152526856,6.0,20.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,6.0,20.0,6.0,20.0
Japan,1948,5.211982727050781,15.767122268676758,-3.043707847595215,0.0,0.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,,,0.0,0.0
Japan,1952,2.665321588516236,7.755393028259277,-5.296074867248535,1.0,9.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,1.0,9.0,1.0,9.0
Japan,1956,4.024314403533936,13.359779357910156,-3.9175658226013184,4.0,19.0,0.0,1.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,4.0,19.0,4.0,19.0
Japan,1960,4.359919548034668,13.623502731323242,-2.549337863922119,0.0,0.0,0.0,1.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,,,0.0,0.0
Japan,1964,7.217103004455566,19.7828369140625,-3.80037784576416,16.0,29.0,1.0,1.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,16.0,29.0,16.0,29.0
Japan,1968,5.853330612182617,19.96844291687012,-2.642350673675537,11.0,25.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,11.0,25.0,11.0,25.0
Japan,1972,9.347505569458008,30.493688583374023,-2.8535542488098145,13.0,29.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,13.0,29.0,13.0,29.0
Japan,1976,6.572802543640137,23.5501651763916,-3.3792314529418945,9.0,25.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,9.0,25.0,9.0,25.0
Japan,1980,4.850629806518555,18.934850692749023,-4.025679588317871,0.0,0.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,,,0.0,0.0
Japan,1984,8.876969337463379,26.19440650939941,-4.391509056091309,10.0,32.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,10.0,32.0,10.0,32.0
Japan,1988,8.658650398254395,26.158506393432617,-2.744734764099121,4.0,14.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,4.0,14.0,4.0,14.0
Japan,1992,6.493297576904297,21.694704055786133,-3.4545748233795166,3.0,22.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,3.0,22.0,3.0,22.0
Japan,1996,6.181670188903809,20.360464096069336,-3.3790929317474365,3.0,14.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,3.0,14.0,3.0,14.0
Japan,2000,6.149535179138184,20.581029891967773,-3.5667433738708496,5.0,18.0,0.0,0.0,0.8876404494382022,True,JPN,9.977727347893298,-6.501697474861627,-9.182552421331986,-5.173247360557524,6.87180681284761,5.0,18.0,5.0,18.0
